Open,Close,High,Low,Volume,Date
1292.765,1292.765,1292.765,1292.765,,03/03/19
1292.765,1292.765,1292.765,1292.765,,03/02/19
1314.46,1292.765,1315.105,1290.355,,03/01/19
1320.105,1313.57,1327.105,1312.8,,02/28/19
1329.255,1319.96,1329.96,1317.3,,02/27/19
1327.46,1328.91,1330.21,1323.71,,02/26/19
1327.855,1326.725,1332.55,1325.41,,02/25/19
1327.625,1327.625,1327.625,1327.625,,02/24/19
1324.46,1327.625,1333.005,1322.05,,02/22/19
1339.16,1323.275,1341.255,1322.605,,02/21/19
1339.91,1336.725,1346.41,1336.725,,02/20/19
1326.25,1341.255,1341.71,1322.96,,02/19/19
1321.625,1326.68,1327.605,1320.755,,02/18/19
1323.375,1323.375,1323.375,1323.375,,02/17/19
1312.71,1323.375,1323.375,1311.505,,02/15/19
1306.71,1312.355,1314.355,1303.3,,02/14/19
1311.3,1304.125,1318.21,1304.125,,02/13/19
1307.96,1310.725,1314.8,1306.71,,02/12/19
1313.71,1308.125,1314.8,1303.91,,02/11/19
1314.93,1314.93,1314.93,1314.93,,02/10/19
1310.21,1314.93,1315.71,1307.91,,02/08/19
1307.71,1310.355,1312.005,1302.855,,02/07/19
1314.66,1306.57,1315.91,1305.8,,02/06/19
1312.005,1316.05,1316.71,1310.8,,02/05/19
1318.275,1310.125,1318.275,1309.05,,02/04/19
1318.625,1318.625,1318.625,1318.625,,02/03/19
1321.005,1318.625,1323.3,1316.355,,02/01/19
1320.55,1321.02,1326.255,1317.66,,01/31/19
1311.66,1319.755,1319.91,1309.505,,01/30/19
1303.41,1312.18,1312.18,1302.8,,01/29/19
1300.2,1303.57,1304.45,1297.855,,01/28/19
0,1309.47,1309.47,1309.47,,01/27/19
1280.745,1303.43,1303.54,1279.995,,01/25/19
1282.895,1281.145,1284.895,1277.2,,01/24/19
1285.04,1282.725,1286.495,1278.79,,01/23/19
1280.145,1285.18,1285.495,1277.59,,01/22/19
1282.855,1280.28,1283.605,1276.895,,01/21/19
1281.21,1281.21,1281.21,1281.21,,01/20/19
1292.4,1281.21,1292.5,1280.75,,01/18/19
1293.9,1291.95,1295.4,1289.05,,01/17/19
1289.85,1293.55,1295,1288,,01/16/19
1292.6,1289.85,1294.6,1287.05,,01/15/19
1288.2,1291.55,1295.9,1288.05,,01/14/19
0,1291.25,1291.25,1291.25,,01/13/19
1286.95,1287.55,1295.2,1286.95,,01/11/19
1293.1,1286.25,1297.05,1286.25,,01/10/19
1285.05,1293.95,1293.95,1280.3,,01/09/19
1289.4,1285.55,1290.2,1279.8,,01/08/19
1286.05,1289.55,1295,1282.75,,01/07/19
1284.95,1284.95,1284.95,1284.95,,01/06/19
1293.9,1284.95,1298.4,1276.9,,01/04/19
1287.05,1294.05,1294.85,1284.95,,01/03/19
1281.6,1284.55,1288.7,1278.8,,01/02/19
1280.05,1279.45,1284.1,1277.5,,12/31/18
1280.75,1280.75,1280.75,1280.75,,12/30/18
1275.1,1280.75,1281.9,1274.4,,12/28/18
1268.13,1275.45,1278.9,1266.8,,12/27/18
1270.23,1267.05,1279.1,1264.9,,12/26/18
1270.225,1270.225,1270.225,1270.225,,12/25/18
1258.46,1265.775,1269.41,1258.105,,12/24/18
0,1251.58,0,0,,12/23/18
1260.8,1255.66,1262.71,1254.105,,12/21/18
1244.41,1259.81,1266.41,1242.91,,12/20/18
1250.05,1243.105,1258.105,1241.91,,12/19/18
1245.71,1249.34,1250.3,1245.105,,12/18/18
1240.48,1245.875,1248.05,1235.765,,12/17/18
1238.42,1238.42,1238.42,1238.42,,12/16/18
1242.005,1238.42,1243.105,1233.05,,12/14/18
1246.16,1241.855,1246.8,1240.41,,12/13/18
1243.505,1245.605,1247.255,1242.105,,12/12/18
1245.105,1242.52,1249.505,1241.16,,12/11/18
1250.48,1244.32,1251.875,1241.855,,12/10/18
1248.68,1248.68,1248.68,1248.68,,12/09/18
1238.005,1248.68,1250.105,1237.505,,12/07/18
1238.21,1238.16,1244.21,1234.96,,12/06/18
1238.96,1237.57,1239.3,1233.505,,12/05/18
1231.005,1238.625,1241.91,1230.605,,12/04/18
1230.82,1230.82,1230.82,1230.82,,12/03/18
1224.3,1222.105,1225.605,1216.755,,11/30/18
1220.71,1224.46,1228.96,1220.505,,11/29/18
1216.875,1221.18,1226.46,1211.41,,11/28/18
1222.505,1215.015,1225.16,1212.05,,11/27/18
1223.66,1222.515,1228.16,1221.8,,11/26/18
1227.05,1224.52,1228.605,1220.46,,11/23/18
1226.115,1226.115,1226.115,1226.115,,11/22/18
1222.005,1226.08,1230.105,1219.855,,11/21/18
1224.05,1221.55,1228.8,1220.21,,11/20/18
1222.05,1224.105,1225.3,1218.105,,11/19/18
1221.225,1221.225,1221.225,1221.225,,11/18/18
1213.41,1221.225,1225.3,1213.3,,11/16/18
1210.93,1213.375,1216.005,1208.255,,11/15/18
1202.855,1210.855,1216.005,1197.8,,11/14/18
1201.355,1202.375,1205.21,1196.495,,11/13/18
1209.41,1200.125,1211.505,1200.125,,11/12/18
1209.725,1209.725,1209.725,1209.725,,11/11/18
1223.46,1209.725,1223.55,1206.91,,11/09/18
1226.66,1223.66,1227.05,1220.41,,11/08/18
1227.355,1224.82,1235.91,1223.3,,11/07/18
1231.505,1226.97,1235.96,1223.66,,11/06/18
1233.46,1231.615,1235.16,1227.005,,11/05/18
1234.355,1233.06,1236.41,1230.005,,11/02/18
1215.605,1234.105,1237.41,1215.505,,11/01/18
1222.41,1215.3,1223.105,1212.29,,10/31/18
1229.66,1222.71,1230.66,1220.05,,10/30/18
1233.21,1230.21,1235.41,1224.91,,10/29/18
1234.55,1233.46,1234.96,1233.355,,10/28/18
1232.41,1233.765,1243.05,1230.21,,10/26/18
1233.96,1232.105,1239.21,1228.21,,10/25/18
1230.96,1234.66,1234.775,1225.8,,10/24/18
1222.255,1230.46,1239.605,1221.8,,10/23/18
1228.21,1223.505,1229.605,1220.3,,10/22/18
1226.855,1226.855,1226.855,1226.855,,10/21/18
1225.66,1226.855,1230.55,1223.3,,10/19/18
1222.255,1225.855,1230.21,1218.8,,10/18/18
1225.005,1221.32,1229.355,1220.755,,10/17/18
1227.46,1224.43,1232.3,1223.71,,10/16/18
1218.05,1226.855,1233.255,1218.05,,10/15/18
1217.93,1217.93,1217.93,1217.93,,10/14/18
1223.55,1217.93,1223.8,1216.005,,10/12/18
1194.355,1224.71,1226.16,1191.41,,10/11/18
1189.605,1194.34,1194.8,1185.55,,10/10/18
1188.3,1189.72,1191.855,1183.71,,10/09/18
1196.21,1188.005,1197.3,1184.16,,10/08/18
1202.855,1202.855,1202.855,1202.855,,10/07/18
1199.855,1202.855,1205.71,1197.355,,10/05/18
1198.05,1199.66,1206.605,1196.105,,10/04/18
1204.05,1197.18,1208.3,1196.91,,10/03/18
1188.855,1202.96,1208.255,1188.855,,10/02/18
1192.05,1188.855,1192.21,1184.745,,10/01/18
1183.55,1191.735,1193.505,1181.105,,09/28/18
1195.3,1181.32,1198.66,1181.32,,09/27/18
1201.55,1194.68,1202.505,1192.91,,09/26/18
1199.05,1201.31,1203.3,1197.21,,09/25/18
1200.96,1198.855,1204.05,1194.605,,09/24/18
1199.625,1199.625,1199.625,1199.625,,09/23/18
1206.755,1199.625,1211.05,1191.96,,09/21/18
1203.855,1207.16,1208.21,1201.46,,09/20/18
1198.105,1203.96,1206.21,1198.105,,09/19/18
1201.66,1198.41,1203.55,1196.105,,09/18/18
1194.005,1200.93,1204.855,1193.105,,09/17/18
1193.71,1193.71,1193.71,1193.71,,09/16/18
1201.605,1193.71,1208.605,1193.21,,09/14/18
1206.71,1201.55,1212.605,1200.41,,09/13/18
1198.16,1205.96,1208.505,1192.91,,09/12/18
1195.505,1198.755,1199.3,1188.005,,09/11/18
1194.52,1195.91,1198.21,1191.755,,09/10/18
1200.41,1196.05,1203.46,1193.66,,09/07/18
1197.21,1200.28,1206.8,1195.91,,09/06/18
1191.8,1196.615,1198.3,1191.05,,09/05/18
1200.755,1191.125,1202.005,1189.91,,09/04/18
1200.22,1201.145,1203.84,1196.005,,09/03/18
1206.96,1199.505,1207.855,1196.355,,08/30/18
1201.55,1206.66,1207.21,1201.505,,08/29/18
1210.855,1201.255,1214.3,1200.005,,08/28/18
1207.255,1211.355,1212.21,1203.355,,08/27/18
1206.17,1206.17,1206.17,1206.17,,08/26/18
1185.505,1206.17,1208.46,1183.3,,08/24/18
1196.105,1185.605,1196.605,1183.91,,08/23/18
1196.16,1195.505,1201.505,1192.8,,08/22/18
1190.605,1196.125,1196.855,1187.8,,08/21/18
1182.96,1191.875,1191.875,1182.96,,08/20/18
1184.77,1188.47,0,1188.47,,08/19/18
1174.3,1184.875,1185.105,1172.005,,08/17/18
1176.16,1174.115,1181.755,1160.8,,08/16/18
1194.355,1174.635,1194.66,1173.505,,08/15/18
1194.505,1193.985,1198.66,1192.3,,08/14/18
1212.8,1193.83,1213.91,1191.8,,08/13/18
1211.725,1211.725,1211.725,1211.725,,08/12/18
1212.755,1211.725,1216.855,1206.005,,08/10/18
1213.66,1212.255,1217.255,1210.96,,08/09/18
1211.105,1213.605,1215.8,1206.91,,08/08/18
1208.41,1211.005,1216.105,1207.96,,08/07/18
1213.96,1207.56,1217.91,1206.855,,08/06/18
1213.43,1213.43,1213.43,1213.43,,08/05/18
1208.855,1213.43,1219.755,1204.55,,08/03/18
1216.66,1207.96,1221.16,1207.21,,08/02/18
1224.255,1216.3,1224.8,1215.96,,08/01/18
1221.71,1223.91,1227.91,1214.8,,07/31/18
1223.55,1221.58,1225.105,1219.41,,07/30/18
1223.375,1223.375,1223.375,1223.375,,07/29/18
1223.8,1223.375,1227.3,1217.71,,07/27/18
1231.8,1222.97,1235.255,1222.55,,07/26/18
1224.605,1231.81,1234.005,1223.41,,07/25/18
1224.91,1224.55,1229.46,1218.46,,07/24/18
1231.46,1224.55,1235.005,1222.46,,07/23/18
1232.07,1233.875,1233.875,1232.07,,07/22/18
1223.855,1232.07,1232.16,1216.3,,07/20/18
1227.21,1222.8,1228.605,1212.105,,07/19/18
1227.855,1227.605,1229.16,1221.3,,07/18/18
1240.755,1226.225,1244.91,1226.225,,07/17/18
1241.66,1240.82,1245.605,1238.505,,07/16/18
0,1237.62,1237.62,1237.62,,07/15/18
1246.91,1241.55,1248.105,1237.16,,07/13/18
1242.71,1247.005,1248.55,1241.41,,07/12/18
1255.96,1242.16,1256.91,1241.66,,07/11/18
1257.855,1257.68,1260.3,1247.46,,07/10/18
1255.125,1257.765,1265.96,1255.125,,07/09/18
1254.725,1254.725,1254.725,1254.725,,07/08/18
1257.505,1254.725,1258.755,1252.91,,07/06/18
1256.21,1257.95,1259.8,1251.41,,07/05/18
1252.55,1257.41,1261.105,1252.505,,07/04/18
1242.05,1252.855,1256.91,1238.005,,07/03/18
1252.6,1241.855,1254.25,1239.91,,07/02/18
1253.18,1253.18,1253.18,1253.18,,07/01/18
1253.18,1253.18,1253.18,1253.18,,06/30/18
1248.105,1253.18,1255.505,1246.355,,06/29/18
1252.355,1248.275,1254.105,1246.105,,06/28/18
1258.46,1252.02,1259.91,1251.41,,06/27/18
1266.355,1258.82,1267.755,1254.91,,06/26/18
1271.755,1265.505,1272.605,1264.66,,06/25/18
1269.645,1271.875,1271.875,1269.645,,06/24/18
1267.6,1269.645,1271.105,1266.755,,06/22/18
1264.2,1267.72,1270.1,1261.55,,06/21/18
1275.105,1268.165,1276.41,1267.8,,06/20/18
1279.005,1274.765,1284.05,1270.505,,06/19/18
0,1277.91,1277.91,1277.91,,06/18/18
1280.54,1280.54,1280.54,1280.54,,06/17/18
1302.46,1280.54,1303.16,1275.55,,06/15/18
1300.05,1302.04,1309.355,1297.71,,06/14/18
1295.3,1299.71,1301.05,1292.755,,06/13/18
1300.21,1295.985,1300.3,1293.41,,06/12/18
1299.3,1300.145,1302.21,1294.16,,06/11/18
1299.875,1299.875,1299.875,1299.875,,06/10/18
1297.46,1298.92,1300.55,1294.21,,06/08/18
1296.855,1297.125,1302.755,1295.505,,06/07/18
1297.005,1297.475,1301.605,1294.3,,06/06/18
1292.355,1296.135,1300.505,1290.21,,06/05/18
1293.255,1291.98,1297.8,1290.505,,06/04/18
1293.145,1293.145,1293.145,1293.145,,06/03/18
1299.05,1293.145,1300.55,1291.105,,06/01/18
1301.8,1298.32,1306.46,1298.105,,05/31/18
1299.41,1301.55,1304.41,1296.05,,05/30/18
1297.8,1299.005,1305.91,1294.21,,05/29/18
1299.275,1298.105,1300.005,1295.71,,05/28/18
1301.55,1301.55,1301.55,1301.55,,05/27/18
1304.8,1301.55,1307.71,1300.005,,05/25/18
1294.16,1304.875,1306.41,1293.105,,05/24/18
1291.355,1293.125,1297.745,1288.605,,05/23/18
1292.605,1291.32,1296.105,1288.105,,05/22/18
1291.605,1294.68,1294.68,1282.21,,05/21/18
1290.66,1293.15,1294.21,1286.21,,05/18/18
1291.005,1291.43,1294.41,1285.855,,05/17/18
1290.855,1290.95,1296.91,1286.6,,05/16/18
1314.3,1290.645,1314.855,1288.71,,05/15/18
1318.755,1312.82,1322.41,1312.82,,05/14/18
0,1316.85,1316.85,1316.85,,05/13/18
1321.005,1318.4,1325.96,1317.55,,05/11/18
1312.46,1321.255,1322.71,1311.05,,05/10/18
1318.07,1312.625,1318.07,1304.605,,05/09/18
1314.41,1315.71,1317.55,1306.21,,05/08/18
0,1311.4,1311.4,1311.4,,05/07/18
1315.05,1315.05,1315.05,1315.05,,05/06/18
1312.71,1315.05,1315.21,1308.21,,05/04/18
1305.66,1312.21,1318.005,1305.55,,05/03/18
1304.8,1304.855,1313.355,1303.96,,05/02/18
1316.355,1304.16,1316.355,1301.91,,05/01/18
1322.8,1315.355,1325.005,1310.505,,04/30/18
0,1317.8,1317.8,1317.8,,04/29/18
0,1317.8,1317.8,1317.8,,04/28/18
1317.505,1323.41,1325.21,1315.755,,04/27/18
1321.91,1317.275,1326.3,1315.46,,04/26/18
1330.21,1323.21,1332.05,1319.005,,04/25/18
1324.91,1330.68,1332.66,1322.855,,04/24/18
1334.8,1325.325,1335.46,1322.21,,04/23/18
1335.125,1335.125,1335.125,1335.125,,04/22/18
1345.91,1335.125,1346.21,1335.105,,04/20/18
1349.255,1345.91,1354.55,1341.355,,04/19/18
1347.55,1349.32,1355.66,1342.46,,04/18/18
1346.21,1347.355,1349.41,1337.755,,04/17/18
1343.105,1344.66,1350.55,1340.355,,04/16/18
1345.16,1345.16,1345.16,1345.16,,04/15/18
1335.605,1345.16,1347.16,1335.505,,04/13/18
1352.755,1335.48,1353.21,1333.96,,04/12/18
1340.875,1353.355,1365.105,1348.005,,04/11/18
1336.71,1340.88,1342.46,1331.505,,04/10/18
1336.16,1336.355,1337.855,1335.755,,04/09/18
1330.855,1333,1334.005,1330.605,,04/06/18
1333.3,1326.55,1334.91,1322.8,,04/05/18
1332.96,1333.35,1348.05,1331.605,,04/04/18
1340.66,1332.8,1342.46,1329.255,,04/03/18
1325.755,1338.9,1344.71,1324.96,,04/02/18
1320.83,1320.83,1320.83,1320.83,,04/01/18
1320.83,1320.83,1320.83,1320.83,,03/30/18
1324.8,1320.82,1328.355,1320.82,,03/29/18
1345.755,1325,1347.05,1323.605,,03/28/18
1353.505,1344.71,1356.605,1340.3,,03/27/18
1348.21,1353.5,1355.875,1343.55,,03/26/18
1347.05,1347.05,1347.05,1347.05,,03/25/18
1331.105,1347.05,1350.21,1331.105,,03/23/18
1331.91,1330.8,1334.755,1325.005,,03/22/18
1311.71,1331.71,1336.41,1310.005,,03/21/18
1317.605,1311.505,1318.3,1306.125,,03/20/18
1313.3,1317.21,1319.505,1307.91,,03/19/18
1313.855,1313.855,1314.46,1313.855,,03/18/18
1316.105,1313.85,1321.66,1309.71,,03/16/18
1323.91,1316.41,1327.96,1313.125,,03/15/18
1326.41,1323.8,1330.105,1321.755,,03/14/18
1323.755,1326.05,1333.875,1314.235,,03/13/18
1322.91,1323.41,1324.16,1315.41,,03/12/18
1323.5,1322.8,1324.3,1322.8,,03/11/18
1321.8,1323.5,1325.005,1313.71,,03/09/18
1325.66,1322.1,1328.91,1319.41,,03/08/18
1325.21,1324.5,1327.96,1322.3,,03/07/18
1320.755,1338.57,1338.57,1320.41,,03/06/18
1323.71,1320.35,1327.755,1317.605,,03/05/18
1322.5,1324.5,1324.5,1322.5,,03/04/18
1316.66,1322.5,1325.41,1315.3,,03/02/18
1312.505,1317.16,1321.005,1303.005,,03/01/18
1318.8,1320,1321.96,1315.855,,02/28/18
1333.255,1318.605,1336.66,1313.71,,02/27/18
1329.71,1328.61,1340.855,1326.755,,02/26/18
1328.95,1328.95,1328.95,1328.95,,02/25/18
1331.91,1328.95,1332.21,1325.91,,02/23/18
1324.505,1331.96,1332.21,1321.005,,02/22/18
1329.755,1323.5,1335.96,1322.605,,02/21/18
1347.91,1325.05,1347.96,1324.015,,02/20/18
1347.21,1347.5,1351.21,1346.105,,02/19/18
1345.5,1345.5,1345.5,1345.5,,02/18/18
1353.755,1352.4,1361.71,1345.105,,02/16/18
1350.755,1359.875,1359.875,1348.71,,02/15/18
1329.605,1350.44,1355.355,1321.005,,02/14/18
1324.255,1329.16,1330.8,1321.71,,02/13/18
1315.505,1322.71,1326.21,1315.3,,02/12/18
1316.25,1316.25,1316.25,1316.25,,02/11/18
1321.16,1316.25,1322.46,1311.46,,02/09/18
1317.55,1313.78,1321.66,1307.21,,02/08/18
1324.855,1318.6,1332.3,1312.21,,02/07/18
1339.355,1324.65,1346.05,1320.505,,02/06/18
1333.41,1341,1341.46,1329.3,,02/05/18
1335.6,1335.5,1335.6,1335.5,,02/04/18
0,1330.5,1330.5,1330.5,,02/03/18
1347.66,1332.035,1350.105,1327.55,,02/02/18
1343.855,1348.605,1351.005,1337.55,,02/01/18
1337.505,1345,1347.355,1333.505,,01/31/18
1341.55,1338.71,1348.55,1334.66,,01/30/18
1350.725,1336.625,1352.255,1335.625,,01/29/18
1351.875,1351.875,1351.875,1351.875,,01/28/18
1347.41,1351.875,1357.005,1344.755,,01/26/18
1357.355,1347.5,1366.05,1343.105,,01/25/18
1341.16,1358.5,1361.55,1339.605,,01/24/18
1333.605,1341,1341.8,1331.55,,01/23/18
1333.505,1333.98,1335.71,1328.8,,01/22/18
1331.6,1331.6,0,0,,01/21/18
1328.005,1331.6,1337.855,1327.05,,01/19/18
1328.605,1324.7,1333.21,1324.505,,01/18/18
1339.66,1337.875,1343.91,1326.41,,01/17/18
1339.66,1338.7,1342.355,1331.96,,01/16/18
1336.355,1340.8,1344.605,1336.355,,01/15/18
1322.46,1335.5,1339.41,1321.96,,01/12/18
1319.3,1325.775,1325.775,1315.91,,01/11/18
1311.91,1310.32,1325.505,1308.96,,01/10/18
1319.755,1311.5,1320.21,1309.355,,01/09/18
1321.05,1320.98,1322.21,1315.105,,01/08/18
1322.05,1319.59,1323.505,1313.91,,01/05/18
1313.105,1327.875,1327.875,1306.05,,01/04/18
1318.375,1318.875,1321.3,1307.71,,01/03/18
1302.91,1316.5,1318.91,1302.855,,01/02/18
1294.31,1302.8,1307.605,1294.005,,12/29/17
1287.46,1292.6,1295.16,1287.16,,12/28/17
1282.21,1287.05,1288.96,1281.46,,12/27/17
1274.005,1275.72,1283.8,1273.605,,12/26/17
1266.41,1275.25,1278.98,1265.105,,12/22/17
1265.48,1266.68,1268.96,1263.505,,12/21/17
0,1265.08,1265.08,1265.08,,12/20/17
1262.105,1259.3,1265.21,1259.3,,12/19/17
1256.5,1261.73,1263.96,1252.5,,12/18/17
1253.355,1254.3,1261.91,1253.21,,12/15/17
1243.55,1259.185,1259.185,1240.505,,12/13/17
1242.255,1245.85,1246.3,1236.71,,12/12/17
1248.66,1242.18,1251.605,1240.96,,12/11/17
1247.46,1248.35,1252.21,1244.355,,12/08/17
1263.96,1241.015,1264.55,1241.015,,12/07/17
1266.16,1264.5,1269.21,1262.8,,12/06/17
0,1257.5,1257.5,1257.5,,12/05/17
1274.43,1276.18,1277.16,1272.3,,12/04/17
1280.505,1280.505,1280.505,1280.505,,12/03/17
1275.255,1280.505,1289.16,1272.105,,12/01/17
1284.66,1274.83,1285.41,1270.505,,11/30/17
1293.755,1278.93,1296.66,1278.93,,11/29/17
1294.355,1298.98,1298.98,1291.005,,11/28/17
1288.3,1294.35,1299.105,1286.91,,11/27/17
1287.875,1287.875,1287.875,1287.875,,11/25/17
1290.8,1287.875,1293.3,1286.16,,11/24/17
1291.8,1288.9,1293.05,1287.66,,11/23/17
1281.05,1292.1,1294.71,1279.255,,11/22/17
1277.96,1280.505,1284.46,1276.41,,11/21/17
1293.55,1274.225,1294.855,1274.225,,11/20/17
1294.2,1294.2,1294.2,1294.2,,11/18/17
1279.41,1294.2,1296.855,1279.005,,11/17/17
1278.55,1275.83,1281.41,1275.46,,11/16/17
1280.855,1278.4,1289.46,1277.05,,11/15/17
1278.005,1286.09,1286.09,1270.96,,11/14/17
1275.005,1278.25,1279.8,1274.46,,11/13/17
1275.71,1275.71,1275.71,1275.71,,11/12/17
1285.605,1275.71,1287.105,1273.71,,11/10/17
1281.8,1285,1288.3,1280.105,,11/09/17
1276.96,1281.45,1287.21,1276.05,,11/08/17
1280.46,1275.3,1280.855,1272.21,,11/07/17
1269.855,1283.5,1283.7,1266.605,,11/06/17
1269.85,1269.85,1269.85,1269.85,,11/05/17
1277.3,1269.85,1279.84,1266.46,,11/03/17
1275.55,1277.505,1283.96,1274.005,,11/02/17
1270.55,1276.005,1280.855,1268.105,,11/01/17
1276.21,1270.66,1278.105,1268.16,,10/31/17
1273.505,1276.355,1278.8,1269.105,,10/30/17
1275.105,1273.16,1275.105,1272.16,,10/29/17
1267.55,1275.1,1275.1,1264.255,,10/27/17
1278.16,1264.015,1282.41,1264.015,,10/26/17
1277.21,1277.155,1279.755,1271.41,,10/25/17
1281.755,1271.015,1283.55,1271.015,,10/24/17
1277.55,1285.985,1285.985,1272.855,,10/23/17
1280.73,1280.73,1280.73,1280.73,,10/22/17
1289.755,1280.73,1291.05,1278.3,,10/20/17
1281.255,1295.04,1295.04,1276.855,,10/19/17
1285.66,1281.16,1288.71,1277.16,,10/18/17
1296.105,1283,1296.355,1282.3,,10/17/17
1302.55,1295.1,1306.105,1291.005,,10/16/17
1304.875,1304.375,1304.875,1304.375,,10/15/17
1293.96,1304.875,1304.875,1291.46,,10/13/17
0,1291.5,1291.5,1291.5,,10/12/17
0,1293.88,1293.88,1293.88,,10/11/17
1283.91,1287.85,1294.255,1282.3,,10/10/17
1276.3,1286.6,1286.6,1275.41,,10/09/17
1276.53,1276.53,1276.53,1276.53,,10/08/17
1268.71,1276.53,1276.55,1260.855,,10/06/17
1275.3,1264.015,1279.005,1264.015,,10/05/17
1272.05,1274.7,1282.005,1271.505,,10/04/17
1271.71,1265.015,1274.755,1265.015,,10/03/17
1278.505,1270.015,1278.505,1269.96,,10/02/17
1278.5,1278.5,1278.5,1278.5,,10/01/17
1287.05,1275.015,1290.21,1275.015,,09/29/17
1283.46,1289.875,1289.875,1277.91,,09/28/17
1293.605,1280.015,1296.105,1280.015,,09/27/17
1309.71,1293.9,1313.41,1293.05,,09/26/17
1296.255,1310.55,1311.505,1291.105,,09/25/17
1297.38,1297.38,1297.38,1297.38,,09/24/17
1291.755,1297.38,1298.8,1291.355,,09/22/17
0,1291.01,1291.01,1291.01,,09/21/17
1310.91,1302,1315.96,1297.005,,09/20/17
1307.85,1311.075,1311.755,1305.66,,09/19/17
1318.66,1307.65,1319.71,1304.855,,09/18/17
1319.63,1319.63,1319.63,1319.63,,09/17/17
1331.18,1319.63,1334.255,1319.625,,09/15/17
1323.3,1329.83,1330.41,1317.21,,09/14/17
1331.95,1323.25,1334.71,1320.91,,09/13/17
1327.85,1331.94,1332.16,1323.005,,09/12/17
1335.46,1327.5,1339.005,1326.35,,09/11/17
1346.7,1346.7,1346.7,1346.7,,09/10/17
1348.855,1346.7,1357.355,1343.3,,09/08/17
1349.55,1349.55,1349.55,1349.55,,09/07/17
1340.41,1330.025,1342.41,1330.025,,09/06/17
1333.21,1345.975,1345.975,1328.41,,09/05/17
1333.43,1333.43,1333.43,1333.43,,09/04/17
1324.85,1324.85,1324.85,1324.85,,09/03/17
1321.75,1324.85,1327.21,1316.71,,09/01/17
1308.4,1324.685,1324.685,1301.21,,08/31/17
1310.46,1308.93,1313.46,1305.255,,08/30/17
0,1309.15,1309.15,1309.15,,08/29/17
1292.66,1312.3,1312.3,1292.05,,08/28/17
1286.21,1291.25,1294.005,1280.21,,08/25/17
1290.505,1287.5,1291.255,1285.05,,08/24/17
1284.755,1290.75,1291.105,1282.91,,08/23/17
1290.96,1284.73,1292.21,1282.605,,08/22/17
1283.005,1291.225,1293.3,1281.105,,08/21/17
1287.5,1284.5,1300.755,1284.5,,08/18/17
1283.8,1290.985,1290.985,1282.605,,08/17/17
1271.55,1279.315,1283.855,1268.3,,08/16/17
1281.2,1272.25,1281.895,1267.855,,08/15/17
1281.5,1276.5,1279.9,1276.5,,08/14/17
1286.255,1289.2,1291.71,1281.55,,08/11/17
1277.505,1285.2,1287.95,1274.8,,08/10/17
1261.21,1277.55,1278.355,1260.96,,08/09/17
1257.355,1261.5,1265.21,1251.66,,08/08/17
1257.66,1257.7,1260.005,1255.91,,08/07/17
1258.6,1258.6,1258.6,1258.6,,08/06/17
1268.605,1258.6,1270.21,1254.755,,08/04/17
1266.46,1268.65,1270.91,1259.605,,08/03/17
1269.105,1266.7,1272.8,1263.105,,08/02/17
1269.85,1269.05,1273.96,1264.8,,08/01/17
1270.505,1269.55,1270.855,1266.105,,07/31/17
1259.355,1269.25,1270.755,1257.505,,07/28/17
1260.3,1259,1264.96,1255.105,,07/27/17
1249.91,1261.1,1263.105,1244.105,,07/26/17
1254.755,1249.05,1257.755,1249.05,,07/25/17
1255.255,1255.25,1258.8,1252.05,,07/24/17
1244.505,1254.9,1255.8,1243.505,,07/21/17
1241.21,1247.75,1247.75,1235.505,,07/20/17
1242.3,1240.87,1243.91,1236.3,,07/19/17
1234.255,1249.75,1249.75,1232.91,,07/18/17
1229.755,1237.75,1237.75,1228.55,,07/17/17
1234.75,1234.75,1234.75,1234.75,,07/16/17
1217.91,1228.98,1232.605,1215.3,,07/14/17
1218.125,1217.45,1224.41,1216.91,,07/13/17
1216.8,1218.75,1225.41,1214.755,,07/12/17
1214.66,1217.95,1217.95,1208.41,,07/11/17
1213.105,1214.35,1214.8,1205.105,,07/10/17
1207.25,1207.25,1207.25,1207.25,,07/09/17
1225.105,1207.25,1226.855,1207.125,,07/07/17
1226.855,1225.15,1229.16,1222.8,,07/06/17
1224.3,1226.95,1228.91,1217.71,,07/05/17
1221.755,1220.4,1226.255,1220.15,,07/04/17
1241.91,1218.15,1242.3,1218.02,,07/03/17
1241.6,1241.6,1241.6,1241.6,,07/02/17
1241.6,1241.6,1241.6,1241.6,,07/01/17
1245.96,1241.6,1248.255,1240.05,,06/30/17
1249.605,1245.74,1253.255,1239.91,,06/29/17
1247.3,1249.32,1254.505,1247.3,,06/28/17
1244.66,1244.75,1253.05,1241.505,,06/27/17
1257.95,1244.45,1258.25,1237.21,,06/26/17
1251.21,1256.9,1258.855,1250.05,,06/23/17
1246.71,1250.615,1254.71,1246.3,,06/22/17
1244.005,1246.55,1247.8,1241.505,,06/21/17
1244.16,1240.25,1248.005,1240.125,,06/20/17
1253.55,1243.25,1255.505,1243.125,,06/19/17
1254.605,1253.63,1257.21,1252.105,,06/16/17
1260.255,1254,1266.41,1251.8,,06/15/17
1265.855,1261.18,1278.755,1257.46,,06/14/17
1265.71,1265.85,1268.8,1259.8,,06/13/17
1266.55,1263.25,1270.21,1263.225,,06/12/17
1266.4,1266.4,1266.4,1266.4,,06/11/17
1280.1,1266.4,1280.605,1265.105,,06/09/17
